method,target_prune_rate,base_accuracy,pruned_accuracy,parameter_reduction_pct,mac_reduction_pct,params_before,params_after,macs_before,macs_after,pruning_time_sec,layer_names,layer_sensitivities,layer_pruning_rates,retained_channels,status,seed,dataset,architecture,baseline_training_accuracy,final_accuracy,accuracy_change,recovery_efficiency_eta,baseline_latency_ms,pruned_latency_ms,speedup,error
E-HRAP,0.3,99.35,60.56,26.78315563621935,25.884144318889017,272186,199286,40518272,30030464,4.629176139831543,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.005811224225908518, 0.008286409972546002, 0.002838658906208972, 0.0022532027408791087, 0.0031275898994257054, 0.004253277458095302, 0.00415818439796567, 0.004048040932199608, 0.00024838756750493]","{""block1.conv1"": 0.2651575183397421, ""block2.conv1"": 0.25031699410072683, ""block3.conv1"": 0.28298019194675783, ""block4.conv1"": 0.2864904240270217, ""block5.conv1"": 0.28124784219722454, ""block6.conv1"": 0.274498533171553, ""block7.conv1"": 0.2750686846705801, ""block8.conv1"": 0.275729074209301, ""block9.conv1"": 0.29851073733709294}","[12, 12, 12, 23, 24, 24, 47, 47, 45]",ok,42,MNIST,ResNet20,99.35,99.46,0.10999999999999943,145.24054046639228,2.497941499314038,2.6985770018654875,0.9256513701803755,
E-HRAP,0.4,99.35,26.46,36.434643956706076,34.117940666373926,272186,173016,40518272,26694272,4.4649364948272705,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.005135582682366173, 0.0052074710838496685, 0.004833988088648766, 0.004519206238910556, 0.00808399081385384, 0.0022098509022422754, 0.0017472620820626616, 0.0019891520884508886, 0.00018968290714838076]","{""block1.conv1"": 0.3576024523089567, ""block2.conv1"": 0.3570089671839299, ""block3.conv1"": 0.3600923102201924, ""block4.conv1"": 0.36269103743616654, ""block5.conv1"": 0.3332614413470198, ""block6.conv1"": 0.3817562553632679, ""block7.conv1"": 0.38557522446140974, ""block8.conv1"": 0.3835782664303287, ""block9.conv1"": 0.3984340452487285}","[11, 11, 11, 21, 22, 20, 40, 40, 39]",ok,42,MNIST,ResNet20,99.35,99.48,0.13000000000000966,200.4136504991429,2.497941499314038,2.54108700028155,0.9830208485727835,
E-HRAP,0.5,99.35,16.46,45.45200708339151,44.12586992851028,272186,148472,40518272,22639232,4.3538360595703125,"[""block1.conv1"", ""block2.conv1"", ""block3.conv1"", ""block4.conv1"", ""block5.conv1"", ""block6.conv1"", ""block7.conv1"", ""block8.conv1"", ""block9.conv1""]","[0.009691327111795545, 0.004047861322760582, 0.0011973681005959709, 0.0013877049398918946, 0.005075667053461075, 0.0014289578975876793, 0.005016540177166462, 0.0014109014834199722, 6.0857676241236426e-05]","{""block1.conv1"": 0.38430115644256324, ""block2.conv1"": 0.45167505249572515, ""block3.conv1"": 0.48570535253289454, ""block4.conv1"": 0.4834330370967441, ""block5.conv1"": 0.43940470674513976, ""block6.conv1"": 0.48294054319537566, ""block7.conv1"": 0.4401105864591909, ""block8.conv1"": 0.4831561077113495, ""block9.conv1"": 0.4992734573210171}","[10, 9, 9, 17, 18, 17, 36, 34, 33]",ok,42,MNIST,ResNet20,99.35,99.47,0.12000000000000455,182.63219894272268,2.497941499314038,2.588769497378962,0.9649146058940805,
Uniform-Magnitude,0.1,99.32,99.37,18.842716270682036,18.563089115812264,9227210,7488553,151589888,123450122,2.296802520751953,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.1, ""features.conv2"": 0.1, ""features.conv3"": 0.1, ""features.conv4"": 0.1, ""features.conv5"": 0.1, ""features.conv6"": 0.1, ""features.conv7"": 0.1, ""features.conv8"": 0.1}","[58, 116, 231, 231, 461, 461, 461, 461]",ok,42,MNIST,VGG11BN,99.32,99.37,0.05000000000001137,0.0,1.2205200000607874,1.3911069981986657,0.8773732010846254,
Uniform-Magnitude,0.2,99.32,99.3,35.83540420126994,35.61246248826307,9227210,5920602,151589888,97604996,2.2512922286987305,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.2, ""features.conv2"": 0.2, ""features.conv3"": 0.2, ""features.conv4"": 0.2, ""features.conv5"": 0.2, ""features.conv6"": 0.2, ""features.conv7"": 0.2, ""features.conv8"": 0.2}","[52, 103, 205, 205, 410, 410, 410, 410]",ok,42,MNIST,VGG11BN,99.32,99.51,0.19000000000001194,0.5860126449824332,1.2205200000607874,1.400387001922354,0.8715590750166505,
Uniform-Magnitude,0.3,99.32,97.03,50.76427219061883,50.5991547404534,9227210,4543084,151589888,74886686,2.176159143447876,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.3, ""features.conv2"": 0.3, ""features.conv3"": 0.3, ""features.conv4"": 0.3, ""features.conv5"": 0.3, ""features.conv6"": 0.3, ""features.conv7"": 0.3, ""features.conv8"": 0.3}","[45, 90, 180, 180, 359, 359, 359, 359]",ok,42,MNIST,VGG11BN,99.32,99.38,0.060000000000002274,4.629240011904024,1.2205200000607874,1.33933349934523,0.9112890856963349,
Uniform-Magnitude,0.4,99.32,84.78,63.77927889362007,63.656631239149675,9227210,3342162,151589888,55092872,2.3878555297851562,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.4, ""features.conv2"": 0.4, ""features.conv3"": 0.4, ""features.conv4"": 0.4, ""features.conv5"": 0.4, ""features.conv6"": 0.4, ""features.conv7"": 0.4, ""features.conv8"": 0.4}","[39, 77, 154, 154, 308, 308, 308, 308]",ok,42,MNIST,VGG11BN,99.32,99.42,0.10000000000000853,22.954163568419496,1.2205200000607874,1.2440599966794252,0.9810780857181571,
Uniform-Magnitude,0.5,99.32,44.71,74.96957368478662,74.90188263744875,9227210,2309610,151589888,38046208,2.2933075428009033,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","{""features.conv1"": 0.5, ""features.conv2"": 0.5, ""features.conv3"": 0.5, ""features.conv4"": 0.5, ""features.conv5"": 0.5, ""features.conv6"": 0.5, ""features.conv7"": 0.5, ""features.conv8"": 0.5}","[32, 64, 128, 128, 256, 256, 256, 256]",ok,42,MNIST,VGG11BN,99.32,99.54,0.22000000000001307,73.13633692321037,1.2205200000607874,1.2291089988138992,0.9930120121474985,
Adaptive-Magnitude,0.1,99.32,99.32,18.08073079511575,17.21978447533387,9227210,7558863,151589888,125486436,3.6070573329925537,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.014323756176357469, 0.003243641675605128, 0.0034423254801367875, 0.0003312311697906504, 0.0012115296049159952, 0.002057175423639516, 0.0013129618600942194, 0.0007511720177717507]","{""features.conv1"": 0.06241018602053825, ""features.conv2"": 0.09148771553349405, ""features.conv3"": 0.0909663098937217, ""features.conv4"": 0.0991307504886755, ""features.conv5"": 0.09682058449482878, ""features.conv6"": 0.09460135731538301, ""features.conv7"": 0.09655439596461908, ""features.conv8"": 0.09802870028873967}","[61, 117, 233, 231, 463, 464, 463, 462]",ok,42,MNIST,VGG11BN,99.32,99.45,0.13000000000000966,0.7189974867339285,1.2205200000607874,1.4297800007625483,0.8536418186083483,
Adaptive-Magnitude,0.2,99.32,99.36,33.93993417295152,33.410814315002334,9227210,6095501,151589888,100942472,3.358258008956909,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.012462914669110129, 0.002364994492381811, 0.0006882838594416777, 0.002078178290200109, 0.0018079467893888552, 0.0016449188842670992, 0.0027255573853229484, 0.002048132271738723]","{""features.conv1"": 0.1324265903436874, ""features.conv2"": 0.1871770973394581, ""features.conv3"": 0.19626815328286273, ""features.conv4"": 0.188732202966084, ""features.conv5"": 0.1901973870254452, ""features.conv6"": 0.19108131760755112, ""features.conv7"": 0.18522214019512612, ""features.conv8"": 0.1888951112397854}","[56, 105, 206, 208, 415, 415, 418, 416]",ok,42,MNIST,VGG11BN,99.32,99.58,0.2600000000000051,0.6482039678654657,1.2205200000607874,1.39278650021879,0.8763152140468466,
Adaptive-Magnitude,0.3,99.32,99.18,49.58611541300133,48.10855721458149,9227210,4651795,151589888,78662180,3.3903894424438477,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.03422285616397858, 0.002009958184013764, 0.0014579663693439215, 0.00328945469421645, 0.0016768235558023055, 0.002167538341988499, 0.001369128847727552, 0.0011530332073258858]","{""features.conv1"": 0.14820925674926524, ""features.conv2"": 0.2910851085837928, ""features.conv3"": 0.2935333919011054, ""features.conv4"": 0.2854100788510375, ""features.conv5"": 0.292562681132866, ""features.conv6"": 0.2903861835967623, ""features.conv7"": 0.29392741843618153, ""features.conv8"": 0.29488588074898925}","[55, 91, 181, 183, 363, 364, 362, 362]",ok,42,MNIST,VGG11BN,99.32,99.32,0.0,0.28233709947619484,1.2205200000607874,1.4043440023669973,0.8691032952066035,
Adaptive-Magnitude,0.4,99.32,97.79,62.20457754835969,60.350460843404015,9227210,3487463,151589888,60104692,3.721050262451172,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.034252675560613476, 0.0013253023886742692, 0.007771862825999658, 0.0034160896320827305, 0.0004901520781762277, 0.0037070633843541145, 0.0012083233353526641, 0.003120084300462622]","{""features.conv1"": 0.2265422374869549, ""features.conv2"": 0.3932885830601516, ""features.conv3"": 0.36064278441634046, ""features.conv4"": 0.3827007013488184, ""features.conv5"": 0.39751783820154096, ""features.conv6"": 0.3812271914640299, ""features.conv7"": 0.39388097254558474, ""features.conv8"": 0.3841996914765793}","[50, 78, 164, 159, 309, 317, 311, 316]",ok,42,MNIST,VGG11BN,99.32,99.36,0.04000000000000625,2.5239300094585944,1.2205200000607874,1.1676925023493823,1.0452409325272851,
Adaptive-Magnitude,0.5,99.32,82.55,71.54525582489181,71.07431334733884,9227210,2625579,151589888,43848416,3.7197158336639404,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.016835690786441166, 0.006400684826076031, 0.003042217227630317, 0.0017322453786619008, 0.0015593565185554326, 0.004906808491796255, 0.005912206155092766, 0.003805538658828785]","{""features.conv1"": 0.36666986381480915, ""features.conv2"": 0.4493098210008406, ""features.conv3"": 0.4759071818073806, ""features.conv4"": 0.4862814947617614, ""features.conv5"": 0.48765068688789986, ""features.conv6"": 0.46114056424861793, ""features.conv7"": 0.45317832444105655, ""features.conv8"": 0.46986206303763395}","[41, 71, 135, 132, 263, 276, 280, 272]",ok,42,MNIST,VGG11BN,99.32,99.46,0.14000000000000057,23.635389663554353,1.2205200000607874,1.3364139958866872,0.9132798697240475,
Adaptive-Correlation,0.1,99.32,99.14,18.125760657880335,17.42943830131994,9227210,7554708,151589888,125168622,4.8543407917022705,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.03188075792665283, 0.011072545778006315, 0.0008378819135638574, 0.0035981173277832568, 0.002253081377906104, 0.0005646995462787648, 0.002719463581646172, 0.005514846823643893]","{""features.conv1"": 0.06181382934934568, ""features.conv2"": 0.08673751346850357, ""features.conv3"": 0.09899640084435705, ""features.conv4"": 0.09569024291656064, ""features.conv5"": 0.09730130161320269, ""features.conv6"": 0.09932361353233324, ""features.conv7"": 0.09674267780440178, ""features.conv8"": 0.09339442047129541}","[61, 117, 231, 232, 463, 462, 463, 465]",ok,42,MNIST,VGG11BN,99.32,99.42,0.10000000000000853,1.5447627566364708,1.2205200000607874,1.484811000409536,0.8220036083542938,
Adaptive-Correlation,0.2,99.32,97.4,34.8149874122297,33.678561725700334,9227210,6014758,151589888,100536594,4.77307653427124,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.03549197626610597, 0.003435225934178258, 0.001178412096730123, 0.0027005655865650624, 0.0020836723463920257, 0.0030583946111922464, 0.002126964721052597, 0.000771171505524156]","{""features.conv1"": 0.10227669349391058, ""features.conv2"": 0.19054147804094088, ""features.conv3"": 0.196755370124903, ""features.conv4"": 0.19256428561269717, ""features.conv5"": 0.19426283422940338, ""features.conv6"": 0.19157904221040709, ""features.conv7"": 0.19414363337209944, ""features.conv8"": 0.19787666291563855}","[58, 104, 206, 207, 413, 414, 413, 411]",ok,42,MNIST,VGG11BN,99.32,99.43,0.11000000000001364,5.830822157031455,1.2205200000607874,1.395321000018157,0.8747234507650247,
Adaptive-Correlation,0.3,99.32,71.69,49.718777398585274,48.108028155545576,9227210,4639554,151589888,78662982,4.378777742385864,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.05271377988780538, 0.0019350977575716872, 0.0023984605844210214, 0.004145764474136134, 0.0019435346669827898, 0.0026063882978633046, 0.0012463829237579678, 0.002958991681225598]","{""features.conv1"": 0.14174200220285516, ""features.conv2"": 0.29419042426274794, ""features.conv3"": 0.2927993103379473, ""features.conv4"": 0.2875535318011392, ""features.conv5"": 0.2941650948632277, ""features.conv6"": 0.29217506704357626, ""features.conv7"": 0.29625809292328664, ""features.conv8"": 0.29111647656521966}","[55, 91, 182, 183, 362, 363, 361, 363]",ok,42,MNIST,VGG11BN,99.32,99.46,0.14000000000000057,55.85414898152781,1.2205200000607874,1.3559250000980683,0.9001382819643509,
Adaptive-Correlation,0.4,99.32,35.65,61.978983896540775,60.39636232200396,9227210,3508279,151589888,60035110,4.4091761112213135,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.044709812849760056, 0.0021816358785144985, 0.006633640732616186, 0.0025393233712141714, 0.0011538715722660224, 0.00766423224316289, 0.0014749292968190275, 0.002385072730248794]","{""features.conv1"": 0.217889308694211, ""features.conv2"": 0.39111382507126913, ""features.conv3"": 0.37298005017935437, ""features.conv4"": 0.38965690292342076, ""features.conv5"": 0.39530008433697594, ""features.conv6"": 0.36878227522846807, ""features.conv7"": 0.3939923614806114, ""features.conv8"": 0.39028519208568946}","[51, 78, 161, 157, 310, 324, 311, 313]",ok,42,MNIST,VGG11BN,99.32,99.45,0.13000000000000966,102.93811867987218,1.2205200000607874,1.34800999876461,0.9054235511452724,
Adaptive-Correlation,0.5,99.32,20.77,73.36183960265346,71.4590276628478,9227210,2457959,151589888,43265228,4.328430414199829,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.046373008439938225, 0.003065295012978216, 0.005310810248677929, 0.004926142243978878, 0.002363608112015451, 0.0028548288391903043, 0.0010103201372354913, 0.0038881690707057714]","{""features.conv1"": 0.26744454085666636, ""features.conv2"": 0.48462788779217986, ""features.conv3"": 0.47336687962774615, ""features.conv4"": 0.4752959467178488, ""features.conv5"": 0.4881467692475336, ""features.conv6"": 0.48568335215228886, ""features.conv7"": 0.494933357327876, ""features.conv8"": 0.4805012662778604}","[47, 66, 135, 135, 263, 264, 259, 266]",ok,42,MNIST,VGG11BN,99.32,99.52,0.20000000000000284,107.3446364302343,1.2205200000607874,1.3125460027367808,0.9298874077677197,
E-HRAP,0.1,99.32,99.35,17.61285372284797,17.15383548538541,9227210,7602035,151589888,125586408,4.504265308380127,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.013835878809913993, 0.002867127773545993, 0.0034929042837272086, 0.008413636203234395, 0.0016071170490855973, 0.0024232782307080925, 0.005821157208022972, 0.001260759512661025]","{""features.conv1"": 0.07561766897754485, ""features.conv2"": 0.09494739297599357, ""features.conv3"": 0.09384461589714388, ""features.conv4"": 0.08517303701281487, ""features.conv5"": 0.0971678517554983, ""features.conv6"": 0.09572956855199562, ""features.conv7"": 0.08974164316342048, ""features.conv8"": 0.09777822166558849}","[60, 116, 232, 235, 463, 463, 467, 462]",ok,42,MNIST,VGG11BN,99.32,99.46,0.14000000000000057,0.6245438798898548,1.2205200000607874,1.3401540018094238,0.9107311535934592,
E-HRAP,0.2,99.32,99.29,34.288902062486926,33.137953106740206,9227210,6063301,151589888,101356102,4.349225997924805,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.01646685599310634, 0.006149937321121494, 0.0013190611692455907, 0.0022838089595704028, 0.0032042531141390405, 0.0025119122001342475, 0.0007256505923578516, 0.0024913824551428356]","{""features.conv1"": 0.1344189997436018, ""features.conv2"": 0.1755072224350449, ""features.conv3"": 0.19474669901074532, ""features.conv4"": 0.19090448862698184, ""features.conv5"": 0.18723872217089355, ""features.conv6"": 0.189996043281728, ""features.conv7"": 0.19711001956272658, ""features.conv8"": 0.1900778051682781}","[56, 106, 207, 208, 417, 415, 412, 415]",ok,42,MNIST,VGG11BN,99.32,99.37,0.05000000000001137,0.23331164075831015,1.2205200000607874,1.3637435004056897,0.8949776843649148,
E-HRAP,0.3,99.32,98.0,48.03269894150019,47.05663216797152,9227210,4795132,151589888,80256792,4.427924156188965,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.010762044539054235, 0.008025685790926218, 0.0013518033859630425, 0.007629640769058217, 0.005212234255547325, 0.003084437999253472, 0.0019174187909811735, 0.005052519574140509]","{""features.conv1"": 0.24748488153077064, ""features.conv2"": 0.2608373819140188, ""features.conv3"": 0.29340365906279803, ""features.conv4"": 0.2627699469732946, ""features.conv5"": 0.27456606888903495, ""features.conv6"": 0.28494899121129047, ""features.conv7"": 0.2906436481843113, ""features.conv8"": 0.2753454222344813}","[49, 95, 181, 189, 372, 367, 364, 372]",ok,42,MNIST,VGG11BN,99.32,99.35,0.030000000000001137,2.8105853507090686,1.2205200000607874,1.3707345024158712,0.8904131309963118,
E-HRAP,0.4,99.32,89.65,61.9718528135807,59.90979424696191,9227210,3508937,151589888,60772698,4.470160007476807,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.01671549623521666, 0.006848096187847356, 0.0038823396316729486, 0.003663006743105749, 0.0021053701251124344, 0.000570817559491843, 0.001953909134802719, 0.0018984727406253417]","{""features.conv1"": 0.2756469503411913, ""features.conv2"": 0.3490543604968457, ""features.conv3"": 0.3711177720232648, ""features.conv4"": 0.3727494743191466, ""features.conv5"": 0.3843373363234834, ""features.conv6"": 0.39575346712279713, ""features.conv7"": 0.38546411328447333, ""features.conv8"": 0.385876526088798}","[47, 84, 161, 161, 316, 310, 315, 315]",ok,42,MNIST,VGG11BN,99.32,99.41,0.09000000000000341,15.749085361961543,1.2205200000607874,1.3341304984351154,0.9148430393371647,
